file,predicted_mu_b
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM1_031_0010.cif,2.477279750604932
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM1_031_0011.cif,2.756349263271139
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM1_031_0012.cif,1.7100907032887678
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM1_031_0013.cif,1.6219253112591274
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM1_031_0014.cif,2.1920366479547826
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM1_031_0015.cif,2.6837420491529667
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM1_031_0016.cif,2.1128372601206866
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM1_031_0017.cif,1.2182146159791067
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM1_031_0018.cif,2.182674150845399
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM1_031_0019.cif,1.7543347742108868
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM1_031_0020.cif,2.2545613392676715
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM1_031_0021.cif,2.2107679395922486
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM1_031_0022.cif,2.575417972046395
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM1_031_0023.cif,2.5335808586874236
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM1_031_0024.cif,2.489601690360266
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM1_031_0025.cif,2.0813283729577097
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM1_031_0026.cif,0.5806704521577662
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM1_031_0027.cif,2.1078518248096514
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM1_031_0028.cif,2.3985340951439995
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM1_031_0029.cif,1.828935893972794
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM1_031_0030.cif,2.923675430318271
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM1_031_0031.cif,2.5080894125842685
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM1_032_0001.cif,2.059736264127568
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM1_032_0002.cif,2.431166472144394
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM1_032_0003.cif,2.2093754698138364
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM1_032_0004.cif,2.2511026255225177
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM1_032_0005.cif,2.523446297090406
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM1_032_0006.cif,2.3376815034010305
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM1_032_0007.cif,2.6069826936682867
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM1_032_0008.cif,2.1233697862028538
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM1_032_0009.cif,2.644883102829267
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM1_032_0010.cif,2.477279750604932
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM1_032_0011.cif,2.756349263271139
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM1_032_0012.cif,1.7100907032887678
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM1_032_0013.cif,1.6219253112591274
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM1_032_0014.cif,2.1920366479547826
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM1_032_0015.cif,2.6837420491529667
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM1_032_0016.cif,2.1128372601206866
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM1_032_0017.cif,1.2182146159791067
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM1_032_0018.cif,2.182674150845399
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM1_032_0019.cif,1.7543347742108868
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM1_032_0020.cif,2.2545613392676715
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM1_032_0021.cif,2.2107679395922486
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM1_032_0022.cif,2.575417972046395
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM1_032_0023.cif,2.5335808586874236
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM1_032_0024.cif,2.489601690360266
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM1_032_0025.cif,2.0813283729577097
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM1_032_0026.cif,0.5806704521577662
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM1_032_0027.cif,2.1078518248096514
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM1_032_0028.cif,2.3985340951439995
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM1_032_0029.cif,1.828935893972794
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM1_032_0030.cif,2.923675430318271
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM1_032_0031.cif,2.5080894125842685
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM1_032_0032.cif,2.4016012099801745
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM1_033_0001.cif,2.059736264127568
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM1_033_0002.cif,2.431166472144394
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM1_033_0003.cif,2.2093754698138364
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM1_033_0004.cif,2.2511026255225177
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM1_033_0005.cif,2.523446297090406
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM1_033_0006.cif,2.3376815034010305
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM1_033_0007.cif,2.6069826936682867
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM1_033_0008.cif,2.1233697862028538
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM1_033_0009.cif,2.644883102829267
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM1_033_0010.cif,2.477279750604932
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM1_033_0011.cif,2.756349263271139
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM1_033_0012.cif,1.7100907032887678
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM1_033_0013.cif,1.6219253112591274
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM1_033_0014.cif,2.1920366479547826
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM1_033_0015.cif,2.6837420491529667
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM1_033_0016.cif,2.1128372601206866
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM1_033_0017.cif,1.2182146159791067
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM1_033_0018.cif,2.182674150845399
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM1_033_0019.cif,1.7543347742108868
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM1_033_0020.cif,2.2545613392676715
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM1_033_0021.cif,2.2107679395922486
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM1_033_0022.cif,2.575417972046395
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM1_033_0023.cif,2.5335808586874236
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM1_033_0024.cif,2.489601690360266
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM1_033_0025.cif,2.0813283729577097
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM1_033_0026.cif,0.5806704521577662
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM1_033_0027.cif,2.1078518248096514
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM1_033_0028.cif,2.3985340951439995
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM1_033_0029.cif,1.828935893972794
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM1_033_0030.cif,2.923675430318271
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM1_033_0031.cif,2.5080894125842685
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM1_033_0032.cif,2.4016012099801745
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM1_033_0033.cif,2.335160191507747
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM1_034_0001.cif,2.059736264127568
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM1_034_0002.cif,2.431166472144394
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM1_034_0003.cif,2.2093754698138364
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM1_034_0004.cif,2.2511026255225177
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM1_034_0005.cif,2.523446297090406
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM1_034_0006.cif,2.3376815034010305
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM1_034_0007.cif,2.6069826936682867
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM1_034_0008.cif,2.1233697862028538
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM1_034_0009.cif,2.644883102829267
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM1_034_0010.cif,2.477279750604932
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM1_034_0011.cif,2.756349263271139
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM1_034_0012.cif,1.7100907032887678
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM1_034_0013.cif,1.6219253112591274
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM1_034_0014.cif,2.1920366479547826
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM1_034_0015.cif,2.6837420491529667
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM1_034_0016.cif,2.1128372601206866
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM1_034_0017.cif,1.2182146159791067
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM1_034_0018.cif,2.182674150845399
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM1_034_0019.cif,1.7543347742108868
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM1_034_0020.cif,2.2545613392676715
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM1_034_0021.cif,2.2107679395922486
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM1_034_0022.cif,2.575417972046395
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM1_034_0023.cif,2.5335808586874236
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM1_034_0024.cif,2.489601690360266
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM1_034_0025.cif,2.0813283729577097
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM1_034_0026.cif,0.5806704521577662
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM1_034_0027.cif,2.1078518248096514
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM1_034_0028.cif,2.3985340951439995
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM1_034_0029.cif,1.828935893972794
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM1_034_0030.cif,2.923675430318271
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM1_034_0031.cif,2.5080894125842685
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM1_034_0032.cif,2.4016012099801745
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM1_034_0033.cif,2.335160191507747
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM1_034_0034.cif,1.2646191429383036
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM1_035_0001.cif,2.059736264127568
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM1_035_0002.cif,2.431166472144394
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM1_035_0003.cif,2.2093754698138364
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM1_035_0004.cif,2.2511026255225177
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM1_035_0005.cif,2.523446297090406
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM1_035_0006.cif,2.3376815034010305
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM1_035_0007.cif,2.6069826936682867
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM1_035_0008.cif,2.1233697862028538
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM1_035_0009.cif,2.644883102829267
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM1_035_0010.cif,2.477279750604932
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM1_035_0011.cif,2.756349263271139
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM1_035_0012.cif,1.7100907032887678
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM1_035_0013.cif,1.6219253112591274
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM1_035_0014.cif,2.1920366479547826
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM1_035_0015.cif,2.6837420491529667
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM1_035_0016.cif,2.1128372601206866
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM1_035_0017.cif,1.2182146159791067
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM1_035_0018.cif,2.182674150845399
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM1_035_0019.cif,1.7543347742108868
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM1_035_0020.cif,2.2545613392676715
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM1_035_0021.cif,2.2107679395922486
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM1_035_0022.cif,2.575417972046395
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM1_035_0023.cif,2.5335808586874236
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM1_035_0024.cif,2.489601690360266
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM1_035_0025.cif,2.0813283729577097
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM1_035_0026.cif,0.5806704521577662
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM1_035_0027.cif,2.1078518248096514
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM1_035_0028.cif,2.3985340951439995
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM1_035_0029.cif,1.828935893972794
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM1_035_0030.cif,2.923675430318271
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM1_035_0031.cif,2.5080894125842685
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM1_035_0032.cif,2.4016012099801745
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM1_035_0033.cif,2.335160191507747
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM1_035_0034.cif,1.2646191429383036
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM1_035_0035.cif,1.0722384269075071
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM1_036_0001.cif,2.059736264127568
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM1_036_0002.cif,2.431166472144394
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM1_036_0003.cif,2.2093754698138364
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM1_036_0004.cif,2.2511026255225177
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM1_036_0005.cif,2.523446297090406
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM1_036_0006.cif,2.3376815034010305
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM1_036_0007.cif,2.6069826936682867
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM1_036_0008.cif,2.1233697862028538
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM1_036_0009.cif,2.644883102829267
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM1_036_0010.cif,2.477279750604932
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM1_036_0011.cif,2.756349263271139
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM1_036_0012.cif,1.7100907032887678
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM1_036_0013.cif,1.6219253112591274
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM1_036_0014.cif,2.1920366479547826
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM1_036_0015.cif,2.6837420491529667
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM1_036_0016.cif,2.1128372601206866
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM1_036_0017.cif,1.2182146159791067
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM1_036_0018.cif,2.182674150845399
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM1_036_0019.cif,1.7543347742108868
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM1_036_0020.cif,2.2545613392676715
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM1_036_0021.cif,2.2107679395922486
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM1_036_0022.cif,2.575417972046395
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM1_036_0023.cif,2.5335808586874236
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM1_036_0024.cif,2.489601690360266
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM1_036_0025.cif,2.0813283729577097
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM1_036_0026.cif,0.5806704521577662
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM1_036_0027.cif,2.1078518248096514
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM1_036_0028.cif,2.3985340951439995
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM1_036_0029.cif,1.828935893972794
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM1_036_0030.cif,2.923675430318271
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM1_036_0031.cif,2.5080894125842685
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM1_036_0032.cif,2.4016012099801745
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM1_036_0033.cif,2.335160191507747
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM1_036_0034.cif,1.2646191429383036
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM1_036_0035.cif,1.0722384269075071
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM1_036_0036.cif,2.7914467608873497
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM1_037_0001.cif,2.059736264127568
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM1_037_0002.cif,2.431166472144394
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM1_037_0003.cif,2.2093754698138364
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM1_037_0004.cif,2.2511026255225177
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM1_037_0005.cif,2.523446297090406
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM1_037_0006.cif,2.3376815034010305
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM1_037_0007.cif,2.6069826936682867
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM1_037_0008.cif,2.1233697862028538
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM1_037_0009.cif,2.644883102829267
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM1_037_0010.cif,2.477279750604932
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM1_037_0011.cif,2.756349263271139
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM1_037_0012.cif,1.7100907032887678
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM1_037_0013.cif,1.6219253112591274
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM1_037_0014.cif,2.1920366479547826
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM1_037_0015.cif,2.6837420491529667
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM1_037_0016.cif,2.1128372601206866
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM1_037_0017.cif,1.2182146159791067
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM1_037_0018.cif,2.182674150845399
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM1_037_0019.cif,1.7543347742108868
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM1_037_0020.cif,2.2545613392676715
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM1_037_0021.cif,2.2107679395922486
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM1_037_0022.cif,2.575417972046395
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM1_037_0023.cif,2.5335808586874236
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM1_037_0024.cif,2.489601690360266
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM1_037_0025.cif,2.0813283729577097
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM1_037_0026.cif,0.5806704521577662
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM1_037_0027.cif,2.1078518248096514
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM1_037_0028.cif,2.3985340951439995
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM1_037_0029.cif,1.828935893972794
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM1_037_0030.cif,2.923675430318271
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM1_037_0031.cif,2.5080894125842685
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM1_037_0032.cif,2.4016012099801745
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM1_037_0033.cif,2.335160191507747
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM1_037_0034.cif,1.2646191429383036
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM1_037_0035.cif,1.0722384269075071
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM1_037_0036.cif,2.7914467608873497
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM1_037_0037.cif,1.565666469845621
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM1_038_0001.cif,2.059736264127568
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM1_038_0002.cif,2.431166472144394
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM1_038_0003.cif,2.2093754698138364
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM1_038_0004.cif,2.2511026255225177
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM1_038_0005.cif,2.523446297090406
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM1_038_0006.cif,2.3376815034010305
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM1_038_0007.cif,2.6069826936682867
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM1_038_0008.cif,2.1233697862028538
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM1_038_0009.cif,2.644883102829267
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM1_038_0010.cif,2.477279750604932
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM1_038_0011.cif,2.756349263271139
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM1_038_0012.cif,1.7100907032887678
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM1_038_0013.cif,1.6219253112591274
