file,predicted_mu_b
heusler_Co2CrGe__4.cif,3.773866199999999
heusler_Co2CrGe__5.cif,3.773866199999999
heusler_Co2CrGe__6.cif,3.773866199999999
heusler_Co2CrGe__7.cif,3.773866199999999
heusler_Co2CrGe__8.cif,3.773866199999999
heusler_Co2CrGe__9.cif,3.773866199999999
heusler_Co2CrSb__1.cif,4.438957733333329
heusler_Co2CrSb__2.cif,4.438957733333329
heusler_Co2CrSb__3.cif,4.438957733333329
heusler_Co2CrSb__4.cif,4.438957733333329
heusler_Co2CrSb__5.cif,4.438957733333329
heusler_Co2CrSb__6.cif,4.438957733333329
heusler_Co2CrSb__7.cif,4.438957733333329
heusler_Co2CrSb__8.cif,4.438957733333329
heusler_Co2CrSb__9.cif,4.438957733333329
heusler_Co2CrSi__1.cif,3.5169331999999978
heusler_Co2CrSi__2.cif,3.5169331999999978
heusler_Co2CrSi__3.cif,3.5169331999999978
heusler_Co2CrSi__4.cif,3.5169331999999978
heusler_Co2CrSi__5.cif,3.5169331999999978
heusler_Co2CrSi__6.cif,3.5169331999999978
heusler_Co2CrSi__7.cif,3.5169331999999978
heusler_Co2CrSi__8.cif,3.5169331999999978
heusler_Co2CrSi__9.cif,3.5169331999999978
heusler_Co2CrSn__1.cif,3.975119400000001
heusler_Co2CrSn__2.cif,3.975119400000001
heusler_Co2CrSn__3.cif,3.975119400000001
heusler_Co2CrSn__4.cif,3.975119400000001
heusler_Co2CrSn__5.cif,3.975119400000001
heusler_Co2CrSn__6.cif,3.975119400000001
heusler_Co2CrSn__7.cif,3.975119400000001
heusler_Co2CrSn__8.cif,3.975119400000001
heusler_Co2CrSn__9.cif,3.975119400000001
heusler_Co2FeAl__2.cif,4.899478433333331
heusler_Co2FeAl__3.cif,4.899478433333331
heusler_Co2FeAl__4.cif,4.899478433333331
heusler_Co2FeAl__5.cif,4.899478433333331
heusler_Co2FeAl__7.cif,4.899478433333331
heusler_Co2FeAl__9.cif,4.899478433333331
heusler_Co2FeGa__2.cif,5.241262446666678
heusler_Co2FeGa__4.cif,2.4775950690476205
heusler_Co2FeGa__5.cif,5.002745466666688
heusler_Co2FeGa__6.cif,5.241262446666678
heusler_Co2FeGa__7.cif,5.241262446666678
heusler_Co2FeGe__1.cif,5.0460478499999954
heusler_Co2FeGe__2.cif,5.0460478499999954
heusler_Co2FeGe__3.cif,5.0460478499999954
heusler_Co2FeGe__4.cif,5.0460478499999954
heusler_Co2FeGe__5.cif,5.0460478499999954
heusler_Co2FeGe__6.cif,5.0460478499999954
heusler_Co2FeGe__7.cif,5.0460478499999954
heusler_Co2FeGe__8.cif,5.0460478499999954
heusler_Co2FeGe__9.cif,5.0460478499999954
heusler_Co2FeSb__1.cif,5.054596016666667
heusler_Co2FeSb__2.cif,5.054596016666667
heusler_Co2FeSb__3.cif,5.054596016666667
heusler_Co2FeSb__4.cif,5.054596016666667
heusler_Co2FeSb__5.cif,5.054596016666667
heusler_Co2FeSb__6.cif,5.054596016666667
heusler_Co2FeSb__7.cif,5.054596016666667
heusler_Co2FeSb__8.cif,5.054596016666667
heusler_Co2FeSb__9.cif,5.054596016666667
heusler_Co2FeSi__1.cif,5.157053616666673
heusler_Co2FeSi__2.cif,5.157053616666673
heusler_Co2FeSi__3.cif,5.157053616666673
heusler_Co2FeSi__4.cif,5.157053616666673
heusler_Co2FeSi__5.cif,5.157053616666673
heusler_Co2FeSi__6.cif,5.157053616666673
heusler_Co2FeSi__7.cif,5.157053616666673
heusler_Co2FeSi__8.cif,5.157053616666673
heusler_Co2FeSi__9.cif,5.157053616666673
heusler_Co2FeSn__2.cif,5.5395657699999985
heusler_Co2FeSn__3.cif,5.5395657699999985
heusler_Co2FeSn__4.cif,5.436331216666683
heusler_Co2FeSn__6.cif,5.436331216666683
heusler_Co2FeSn__7.cif,5.436331216666683
heusler_Co2FeSn__8.cif,5.436331216666683
heusler_Co2FeSn__9.cif,5.436331216666683
heusler_Co2MnAl__1.cif,4.034116226666674
heusler_Co2MnAl__2.cif,4.034116226666674
heusler_Co2MnAl__3.cif,4.034116226666674
heusler_Co2MnAl__4.cif,4.034116226666674
heusler_Co2MnAl__5.cif,4.034116226666674
heusler_Co2MnAl__6.cif,4.034116226666674
heusler_Co2MnAl__7.cif,4.034116226666674
heusler_Co2MnAl__8.cif,4.034116226666674
heusler_Co2MnAl__9.cif,4.034116226666674
heusler_Co2MnGa__1.cif,4.190005913333333
heusler_Co2MnGa__2.cif,4.190005913333333
heusler_Co2MnGa__3.cif,4.190005913333333
heusler_Co2MnGa__4.cif,4.190005913333333
heusler_Co2MnGa__5.cif,4.190005913333333
heusler_Co2MnGa__6.cif,4.190005913333333
heusler_Co2MnGa__7.cif,4.190005913333333
heusler_Co2MnGa__8.cif,4.190005913333333
heusler_Co2MnGa__9.cif,4.190005913333333
heusler_Co2MnGe__1.cif,4.933586453333328
heusler_Co2MnGe__2.cif,4.933586453333328
heusler_Co2MnGe__3.cif,4.933586453333328
heusler_Co2MnGe__4.cif,4.933586453333328
heusler_Co2MnGe__5.cif,4.933586453333328
heusler_Co2MnGe__6.cif,4.933586453333328
heusler_Co2MnGe__7.cif,4.933586453333328
heusler_Co2MnGe__8.cif,4.933586453333328
heusler_Co2MnGe__9.cif,4.933586453333328
heusler_Co2MnSb__1.cif,5.699888929999993
heusler_Co2MnSb__2.cif,5.699888929999993
heusler_Co2MnSb__3.cif,5.699888929999993
heusler_Co2MnSb__4.cif,5.699888929999993
heusler_Co2MnSb__5.cif,5.699888929999993
heusler_Co2MnSb__6.cif,5.699888929999993
heusler_Co2MnSb__7.cif,5.699888929999993
heusler_Co2MnSb__8.cif,5.699888929999993
heusler_Co2MnSb__9.cif,5.699888929999993
heusler_Co2MnSi__1.cif,4.651027473333332
